"INDEX","KEYVALUE","LABEL","RED","GREEN","BLUE","ALPHA","HEMISPHERE","NETWORK","NETWORKKEY","NETWORKSORTEDORDER","GLASSERLABELNAME","rsfa_diff_beta","rsfa_diff_t","rsfa_diff_para_p","rsfa_diff_para_q","rsfa_diff_beta_parasig","parcel_hc_mean","parcel_hc_sd","parcel_pt_mean","parcel_pt_sd"
326,326,"Dorsal-Attention-11_R-Ctx",0,255,0,255,"R","Dorsal-Attention",5,337,"R_IP0_ROI",0.0392224169424775,0.330975869154461,0.740902557845709,0.833159798428312,NA,23.9393827907903,8.73491525868557,24.3216791232529,9.01557777723496
327,327,"Cingulo-Opercular-23_R-Ctx",153,0,153,255,"R","Cingulo-Opercular",4,267,"R_PFop_ROI",-0.274414226153882,-2.52279915768933,0.0121792675095119,0.0549982017096198,NA,23.4378840157644,7.70506705012404,21.4472301766343,6.52412230932336
328,328,"Cingulo-Opercular-24_R-Ctx",153,0,153,255,"R","Cingulo-Opercular",4,268,"R_PF_ROI",-0.586976324053277,-5.49314289105065,8.6630399886641e-08,3.11003135593041e-05,-0.586976324053277,23.9553781173639,7.77712744641482,19.5860601415337,6.10312131386313
329,329,"Frontoparietal-24_R-Ctx",255,255,0,255,"R","Frontoparietal",7,444,"R_PFm_ROI",-0.580288327703377,-5.34685253614334,1.82053119007425e-07,3.29159866664185e-05,-0.580288327703377,22.270194557563,6.24608579186575,18.9119135179992,5.50559702595413
330,330,"Default-31_R-Ctx",255,0,0,255,"R","Default",9,613,"R_PGi_ROI",-0.207240745296299,-1.93279769179991,0.0542379958892218,0.159114141226098,NA,23.6387646011257,7.71393288363228,22.1302638590729,6.26562281015576
331,331,"Default-32_R-Ctx",255,0,0,255,"R","Default",9,614,"R_PGs_ROI",-0.312603807254228,-2.75908085926255,0.00616636242615879,0.0343213040463722,-0.312603807254228,27.3982147401201,7.77599449811825,25.1868482894393,6.93783275557329
332,332,"Visual2-19_R-Ctx",100,0,255,255,"R","Visual2",2,115,"R_V6A_ROI",-0.00618439910437362,-0.0573513414478292,0.954304955297731,0.973282610658765,NA,24.7256257055078,10.6365971081673,25.3312723717138,9.63765039077917
333,333,"Visual2-20_R-Ctx",100,0,255,255,"R","Visual2",2,116,"R_VMV1_ROI",0.097780959392465,0.866335541515734,0.387024843478024,0.562592979070685,NA,17.2731786332293,7.78208105478726,18.3495866613496,7.2794452295551
334,334,"Visual2-21_R-Ctx",100,0,255,255,"R","Visual2",2,117,"R_VMV3_ROI",0.189269842827683,1.61100370149273,0.108270508401097,0.245230993791758,NA,18.4952955531767,6.79487414166639,19.8516811781192,6.86359614102394
335,335,"Default-33_R-Ctx",255,0,0,255,"R","Default",9,615,"R_PHA2_ROI",0.210031582661032,1.63091606191286,0.103997293433242,0.237802728296395,NA,17.7043176730183,5.16676464189645,19.0656475411784,6.26013302441952
336,336,"Visual2-22_R-Ctx",100,0,255,255,"R","Visual2",2,118,"R_V4t_ROI",0.0775998349952944,0.70224504382319,0.483091558923914,0.647461519350905,NA,21.3748451927812,11.1927488237494,22.6859334439193,9.52735015667119
337,337,"Visual2-23_R-Ctx",100,0,255,255,"R","Visual2",2,119,"R_FST_ROI",-0.155912245676896,-1.38816443136243,0.166156122425535,0.322432691625768,NA,20.7391746581596,8.11107578715922,19.7720715458649,7.16767147832121
338,338,"Visual2-24_R-Ctx",100,0,255,255,"R","Visual2",2,120,"R_V3CD_ROI",0.289409493660726,2.15580425178572,0.0319242550604235,0.110200072756654,NA,24.4148675838452,9.07588062756168,26.9184830866859,11.1714047548655
339,339,"Visual2-25_R-Ctx",100,0,255,255,"R","Visual2",2,121,"R_LO3_ROI",0.143144890233011,1.15572897075771,0.24874660585621,0.427272878001816,NA,20.0532421783872,8.02128170019055,21.8094538202388,8.98977861273828
340,340,"Visual2-26_R-Ctx",100,0,255,255,"R","Visual2",2,122,"R_VMV2_ROI",0.223063734347213,1.77854497916362,0.0763655770792543,0.195126278800372,NA,18.4114272404581,6.84373178469815,20.018373257869,7.82835193902692
341,341,"Default-34_R-Ctx",255,0,0,255,"R","Default",9,616,"R_31pd_ROI",-0.376374556650612,-3.44798977465728,0.000648778694745822,0.0084695109605,-0.376374556650612,28.2477116834612,8.92873830505075,24.9020138068253,7.37477758318791
342,342,"Frontoparietal-25_R-Ctx",255,255,0,255,"R","Frontoparietal",7,445,"R_31a_ROI",-0.170927365304758,-1.54750987721189,0.122834675851799,0.265431029916248,NA,23.740165041299,7.34932959150913,22.4270175281267,6.18200736676652
343,343,"Visual2-27_R-Ctx",100,0,255,255,"R","Visual2",2,123,"R_VVC_ROI",0.053552981593671,0.482129969852694,0.630078551537151,0.76720614352678,NA,13.9696473946477,5.87570774966836,14.5983013319344,5.54188809282984
344,344,"Default-35_R-Ctx",255,0,0,255,"R","Default",9,617,"R_25_ROI",0.142655301284737,1.04502042011741,0.296886818421662,0.482273157526592,NA,17.8200642228383,7.20706236660474,19.9396571428155,10.3323696330349
345,345,"Default-36_R-Ctx",255,0,0,255,"R","Default",9,618,"R_s32_ROI",-0.0957857991370649,-0.843204182839813,0.399811596368816,0.572607543853304,NA,24.7474887670536,10.5329417409415,25.2965706318929,11.8583394672394
346,346,"Orbito-Affective-03_R-Ctx",65,125,0,168,"R","Orbito-Affective",12,701,"R_pOFC_ROI",0.277494013106303,2.23847771397268,0.0259512552067933,0.0960463981364823,NA,12.6560597716758,6.27753594715389,15.6208106667613,8.5919263629389
347,347,"Cingulo-Opercular-25_R-Ctx",153,0,153,255,"R","Cingulo-Opercular",4,269,"R_PoI1_ROI",-0.20510215099973,-1.76995457070794,0.0777890634852884,0.198058679370344,NA,14.3717705137128,4.14861576379277,13.7856597355652,3.98216827301989
348,348,"Somatomotor-20_R-Ctx",0,255,255,255,"R","Somatomotor",3,191,"R_Ig_ROI",0.170484177251547,1.40091013071965,0.162313786454893,0.317551222546631,NA,13.9034563352104,5.12328834903629,15.0523953192707,5.86973683740704
349,349,"Cingulo-Opercular-26_R-Ctx",153,0,153,255,"R","Cingulo-Opercular",4,270,"R_FOP5_ROI",-0.0125161643766961,-0.108120479846954,0.91397514833495,0.942865167391514,NA,18.0293791728431,5.37846990677187,18.2610079304868,5.44905279077255
350,350,"Frontoparietal-26_R-Ctx",255,255,0,255,"R","Frontoparietal",7,446,"R_p10p_ROI",0.341078445223246,1.75211683985795,0.0808142951857384,0.201474527581112,NA,18.5003229700639,7.21360929974456,21.7533427672549,14.8448297946571
351,351,"Frontoparietal-27_R-Ctx",255,255,0,255,"R","Frontoparietal",7,447,"R_p47r_ROI",-0.16323810393758,-1.25837414614145,0.209272131703983,0.379437854958233,NA,23.0039281680193,8.02637222394668,22.056968695962,9.67444883865176
352,352,"Language-09_R-Ctx",0,155,155,255,"R","Language",6,384,"R_TGv_ROI",0.246541966547941,2.0556027571347,0.0407190922425554,0.132007595212204,NA,11.1384670413545,6.47328919175079,13.8346270350957,8.49747127803426
353,353,"Auditory-05_R-Ctx",250,62,251,255,"R","Auditory",8,509,"R_MBelt_ROI",0.178708357793653,1.54467901839911,0.12351820730289,0.265527164202021,NA,15.7297261649263,5.44438747162068,16.9994052491384,5.5270598211622
354,354,"Auditory-06_R-Ctx",250,62,251,255,"R","Auditory",8,510,"R_LBelt_ROI",0.0308441871108271,0.288812413916702,0.7729319832067,0.852102132144402,NA,17.5026957100437,6.98454382168516,18.2014207077161,6.13137088542231
355,355,"Auditory-07_R-Ctx",250,62,251,255,"R","Auditory",8,511,"R_A4_ROI",0.0373438981990619,0.32396002881343,0.746202622840997,0.837146067499744,NA,15.2107555972398,7.00934842906712,15.8702410985436,7.10170090436569
356,356,"Default-37_R-Ctx",255,0,0,255,"R","Default",9,619,"R_STSva_ROI",-0.0585647255159061,-0.567564589665124,0.570771286439322,0.718971550286725,NA,18.3294173699815,7.55943767494717,18.3291831594127,6.21948671775457
357,357,"Frontoparietal-28_R-Ctx",255,255,0,255,"R","Frontoparietal",7,448,"R_TE1m_ROI",0.446468962919501,3.36294860796919,0.000875168242548058,0.0104728466358251,0.446468962919501,14.4543346867214,6.03849539938895,17.6992199661902,8.10300763173844
358,358,"Cingulo-Opercular-27_R-Ctx",153,0,153,255,"R","Cingulo-Opercular",4,271,"R_PI_ROI",0.285250022985776,2.45563081240163,0.0146525214406837,0.0649414221877217,NA,15.3559353608952,5.81022303658249,17.6137270178267,6.33524312117598
359,359,"Cingulo-Opercular-28_R-Ctx",153,0,153,255,"R","Cingulo-Opercular",4,272,"R_a32pr_ROI",-0.244722134656523,-2.21736171548921,0.027376282064902,0.0997439632814085,NA,14.992093519198,5.38109082734893,14.0410786153728,4.78594336294735
360,360,"Cingulo-Opercular-29_R-Ctx",153,0,153,255,"R","Cingulo-Opercular",4,273,"R_p24_ROI",-0.108401304413221,-0.842245895170095,0.40034677857153,0.572607543853304,NA,14.249136305518,4.44680693404201,14.2445558298947,5.4491951217789
361,1010,"Visual1-01_L-Accumbens",0,0,255,255,"L","Visual1",1,7,NA,0.103787642436348,0.824818901163889,0.410154680375172,0.582625770184997,NA,30.3046789189768,15.3278392635325,33.6978417493505,18.1216866001099
362,1020,"Visual1-02_L-Accumbens",0,0,255,255,"L","Visual1",1,8,NA,0.153086006787975,1.08520835977476,0.278733792460428,0.46016599439538,NA,22.5160912124653,9.44199543285268,25.0291089364713,12.9461417480031
363,1030,"Visual1-03_R-Accumbens",0,0,255,255,"R","Visual1",1,45,NA,-0.0265316725017182,-0.227299271049172,0.820351749879712,0.880174591280117,NA,22.0071996570967,10.2401074642972,22.9771594683084,10.8025301796726
364,1040,"Visual1-04_R-Accumbens",0,0,255,255,"R","Visual1",1,46,NA,0.287675884934881,1.91038255525177,0.0570735251736779,0.16304736890703,NA,28.971714525551,10.8518787350718,33.7383957611477,16.7613996300355
365,1050,"Visual1-05_L-Brainstem",0,0,255,255,"L","Visual1",1,9,NA,0.412056981378073,3.1442273142725,0.00183859832624131,0.0162976987437193,0.412056981378073,46.8905697190589,33.2801845276631,58.8683043753464,41.0154746311514
366,1060,"Visual1-06_L-Brainstem",0,0,255,255,"L","Visual1",1,10,NA,0.0829618707024877,0.684582631735001,0.494155960337923,0.653414326929334,NA,35.1980367753979,21.2914141265355,36.9474995494542,22.1194756304054
367,1070,"Visual1-07_R-Brainstem",0,0,255,255,"R","Visual1",1,47,NA,0.152442061315575,1.22811184305831,0.220404235952802,0.393833950970981,NA,31.3473736478351,16.2135029037409,33.8664522528565,17.2260943251979
368,1080,"Visual1-08_L-Brainstem",0,0,255,255,"L","Visual1",1,11,NA,0.0332794397630234,0.313108278175457,0.754424240485142,0.842420847073612,NA,30.2679311365042,15.8815170939106,30.5831205749896,13.4969723508377
369,1090,"Visual1-09_L-Brainstem",0,0,255,255,"L","Visual1",1,12,NA,-0.0698958265743252,-0.670910203035734,0.502813571693351,0.65640026268332,NA,25.9352056990576,17.1563956408135,24.8211733224668,12.9949012121927
370,1100,"Visual1-10_LR-Brainstem",0,0,255,255,"LR","Visual1",1,69,NA,0.00681055289512557,0.0585505119210616,0.953350592484707,0.973282610658765,NA,9.36222670874307,3.60719680828109,9.69771997168498,3.94322829740968
371,1110,"Visual1-11_L-Brainstem",0,0,255,255,"L","Visual1",1,13,NA,0.174285287013106,1.33577850041078,0.182672651771663,0.344732906015797,NA,26.5254892018892,14.1667304049569,29.8535838029832,17.9699065963685
372,1120,"Visual1-12_L-Brainstem",0,0,255,255,"L","Visual1",1,14,NA,0.240414787749852,1.72541885833506,0.0855209769903304,0.206747681747667,NA,27.0557891445331,16.623073921304,31.8687201485188,22.2862645104587
373,1130,"Visual1-13_L-Caudate",0,0,255,255,"L","Visual1",1,15,NA,0.12242279265253,0.941813775481775,0.347074582797601,0.529773061327075,NA,19.1534282287218,6.79947757897773,20.8935008138596,8.5978121827808
374,1140,"Visual1-14_R-Caudate",0,0,255,255,"R","Visual1",1,48,NA,-0.0206586184144263,-0.182847414379088,0.855045948034309,0.9068286420807,NA,21.1889395144429,8.56971515247874,22.3365172734293,9.07285660714659
375,1150,"Visual1-15_L-Cerebellum",0,0,255,255,"L","Visual1",1,16,NA,0.0856551231670043,0.760901664690164,0.447336185483118,0.61891011801734,NA,36.7237077867814,27.6116709049857,40.0293714841424,25.2427219718385
376,1160,"Visual1-16_L-Cerebellum",0,0,255,255,"L","Visual1",1,17,NA,0.583005285503079,4.14367760769897,4.49346740836812e-05,0.00153633790438491,0.583005285503079,24.6074256671504,14.4358659757976,34.4839417375917,19.7150384608037
377,1170,"Visual1-17_L-Cerebellum",0,0,255,255,"L","Visual1",1,18,NA,0.527541908191145,3.82712433891576,0.000158941652091838,0.00296410781933221,0.527541908191145,23.0099173578075,12.6181923784844,30.8033530459197,17.3411206638201
378,1180,"Visual1-18_L-Cerebellum",0,0,255,255,"L","Visual1",1,19,NA,0.312025331132746,2.34813058420678,0.0195419844577637,0.0788266564082829,NA,34.916543577355,21.8437788870042,41.6622566839583,25.9278421871746
379,1190,"Visual1-19_L-Cerebellum",0,0,255,255,"L","Visual1",1,20,NA,0.634166967502617,4.30489014432654,2.29029949323309e-05,0.000858283009874106,0.634166967502617,31.7450612960671,17.003428798154,44.0032424806767,24.6016080721969
380,1200,"Visual1-20_L-Cerebellum",0,0,255,255,"L","Visual1",1,21,NA,0.384187967607544,3.35018200157377,0.000914919523335827,0.010769052750084,0.384187967607544,20.6376974914252,12.5119606503973,26.5882069383406,12.4814400153937
381,1210,"Visual1-21_L-Cerebellum",0,0,255,255,"L","Visual1",1,22,NA,0.36698447024098,3.05159195525229,0.00248782081734067,0.01892537975644,0.36698447024098,20.1421585525595,9.98100132284906,24.7094781893726,11.3153174316974
382,1220,"Visual1-22_L-Cerebellum",0,0,255,255,"L","Visual1",1,23,NA,0.193582193263589,1.75844002926601,0.0797310936819568,0.200297206937107,NA,18.5743871516803,9.83263590391108,21.3304357096131,9.59008868386609
383,1230,"Visual1-23_L-Cerebellum",0,0,255,255,"L","Visual1",1,24,NA,0.236938036596242,2.00153779307963,0.0462690846203523,0.147649790032946,NA,13.1183884303516,4.80092982614111,14.6726931440254,5.44282023984403
384,1240,"Visual1-24_L-Cerebellum",0,0,255,255,"L","Visual1",1,25,NA,0.307199208564639,2.34032866144172,0.0199470922695515,0.0800112416175304,NA,23.3449764081659,10.8919490378058,28.4516376395752,14.9272703677313
385,1250,"Visual1-25_L-Cerebellum",0,0,255,255,"L","Visual1",1,26,NA,0.341819662741707,2.86272238490002,0.00450737529162921,0.0285306628331958,0.341819662741707,12.0196805456526,4.21910823995293,13.9617037970012,4.69610451425954
386,1260,"Visual1-26_L-Cerebellum",0,0,255,255,"L","Visual1",1,27,NA,0.127855842475717,1.12916567988944,0.259764340747721,0.439883954379396,NA,28.3532089429976,10.9838359220462,29.6367981441551,9.95964394287652
387,1270,"Visual1-27_L-Cerebellum",0,0,255,255,"L","Visual1",1,28,NA,0.245854911635273,2.1704880010038,0.0307840314497177,0.107819193077548,NA,18.2672033725751,7.39222290943699,21.2858145106256,8.235415265705
388,1280,"Visual1-28_L-Cerebellum",0,0,255,255,"L","Visual1",1,29,NA,0.227656997761521,1.80768054883574,0.0716958560900965,0.188562727738789,NA,26.0737515001182,8.73375245693887,28.3661829026368,10.0640900271302
389,1290,"Visual1-29_L-Cerebellum",0,0,255,255,"L","Visual1",1,30,NA,0.491472283123394,3.41987768040284,0.000716730149931863,0.00887262495950134,0.491472283123394,23.8032166298699,8.79198168842238,29.4653127604416,13.7238309028468
390,1300,"Visual1-30_L-Cerebellum",0,0,255,255,"L","Visual1",1,31,NA,0.448067102587623,3.43144720441584,0.000687997160261974,0.00879401359287635,0.448067102587623,22.23366542099,8.09828516563805,26.8612031078833,10.8178667673506
391,1310,"Visual1-31_R-Cerebellum",0,0,255,255,"R","Visual1",1,49,NA,0.50047631302315,3.84051130951419,0.000150918196869444,0.00292862879330436,0.50047631302315,19.0317015540366,11.4100814270492,25.3097180920393,13.9498218468613
392,1320,"Visual1-32_R-Cerebellum",0,0,255,255,"R","Visual1",1,50,NA,0.166938248194,1.40148869107287,0.162140985425305,0.317551222546631,NA,34.2138638096659,20.2768521378019,38.4398888198062,21.0457391513616
393,1330,"Visual1-33_R-Cerebellum",0,0,255,255,"R","Visual1",1,51,NA,0.226586540283417,2.14377672877201,0.0328851526888708,0.111903031424688,NA,34.4023630453157,21.6384200090986,40.8134150614886,19.6520961308127
394,1340,"Visual1-34_R-Cerebellum",0,0,255,255,"R","Visual1",1,52,NA,0.340988432048106,2.93288877956961,0.00362704321015887,0.0236747002263097,0.340988432048106,10.5048346876174,3.83755738891604,12.1993101578085,4.21489152683766
395,1350,"Visual1-35_R-Cerebellum",0,0,255,255,"R","Visual1",1,53,NA,0.161114168199554,1.56096609977423,0.119626103650688,0.262665267343101,NA,20.7915941334221,10.8198079044837,23.6727476218086,10.1547503911436
396,1360,"Visual1-36_R-Cerebellum",0,0,255,255,"R","Visual1",1,54,NA,0.283338002783565,2.40039235679019,0.0170099040154996,0.0735729583321005,NA,33.6208031613918,17.5057003115922,40.1218597143008,18.3518997954963
397,1370,"Visual1-37_R-Cerebellum",0,0,255,255,"R","Visual1",1,55,NA,0.408830490792412,3.3342405455478,0.000966917699768023,0.0110197921973562,0.408830490792412,21.6152745490119,8.14815743764174,24.8837052964019,8.68007512391837
398,1380,"Visual1-38_R-Cerebellum",0,0,255,255,"R","Visual1",1,56,NA,0.455222536406256,3.56408335765186,0.000427033698093757,0.00589634990829457,0.455222536406256,31.011420798247,12.8344209117875,36.6127473809095,14.4914215644709
399,1390,"Visual1-39_R-Cerebellum",0,0,255,255,"R","Visual1",1,57,NA,0.517266654153495,3.4990270635045,0.000540552791576788,0.00732296045947422,0.517266654153495,18.5635489819679,5.35423415040119,22.4102997457813,8.83156105492208
400,1400,"Visual1-40_R-Cerebellum",0,0,255,255,"R","Visual1",1,58,NA,0.377915013323981,2.97504759679226,0.00317678529111413,0.0217231603716185,0.377915013323981,22.0254044829148,8.26224625617087,26.1171614111018,10.2443576303167
401,1410,"Visual1-41_R-Cerebellum",0,0,255,255,"R","Visual1",1,59,NA,0.198728601853308,1.75649458471832,0.0800630896809883,0.200297206937107,NA,23.7607502173332,9.30060339705886,26.9665533423177,10.3004938053045
402,1420,"Visual1-42_L-Diencephalon",0,0,255,255,"L","Visual1",1,32,NA,0.176530845465362,1.49972404690823,0.134777501577443,0.284676646699046,NA,9.84891417734528,3.57938619973708,10.9784711110808,4.454662034024
403,1430,"Visual1-43_R-Diencephalon",0,0,255,255,"R","Visual1",1,60,NA,0.26311715333659,2.09582758521351,0.0369672305160823,0.12119850004816,NA,10.3160635526446,3.98093833396514,11.9331998658291,5.24974234941177
404,1440,"Visual1-44_L-Hippocampus",0,0,255,255,"L","Visual1",1,33,NA,0.30983768602192,2.68725579567371,0.00762162134771524,0.0394175533550085,0.30983768602192,13.0739672572802,4.10020551231211,14.782021942375,4.73862264276574
405,1450,"Visual1-45_R-Hippocampus",0,0,255,255,"R","Visual1",1,61,NA,0.153412856404088,1.19453423692309,0.233248501828662,0.411480158017149,NA,13.3570513495507,4.37951679370432,14.5510158278892,5.43859562687948
406,1460,"Visual1-46_L-Pallidum",0,0,255,255,"L","Visual1",1,34,NA,0.265160547365656,1.80087296837591,0.0727653397386975,0.189983687026854,NA,15.0569505175413,5.95340371527332,17.4817859724969,9.19769030424414
407,1470,"Visual1-47_L-Pallidum",0,0,255,255,"L","Visual1",1,35,NA,0.251955201235616,1.78802395424594,0.074819703841384,0.191859097707549,NA,17.0288643849177,5.25157180556047,18.8860481739091,7.08182665548712
408,1480,"Visual1-48_R-Pallidum",0,0,255,255,"R","Visual1",1,62,NA,0.365214659615482,3.04117159048258,0.00257275004135645,0.0191006694897701,0.365214659615482,13.6730085664453,7.18739685784038,16.9516465835626,7.95326657564453
409,1490,"Visual1-49_R-Pallidum",0,0,255,255,"R","Visual1",1,63,NA,0.242587770498608,1.84227753391517,0.0664588797663379,0.181435268715706,NA,12.8619313317633,4.10847524121878,14.0984870681901,5.06603038275293
410,1500,"Visual1-50_L-Putamen",0,0,255,255,"L","Visual1",1,36,NA,0.197070739502069,1.47171390536993,0.142186227042742,0.293433503828052,NA,20.5979709182334,6.89718768657036,23.1778245591508,9.50815412436327
411,1510,"Visual1-51_L-Putamen",0,0,255,255,"L","Visual1",1,37,NA,0.0261878630223763,0.202431285117273,0.83972200510576,0.893215406912497,NA,14.0933180561074,3.73238976795914,14.7434887362929,4.85374171659992
412,1520,"Visual1-52_L-Putamen",0,0,255,255,"L","Visual1",1,38,NA,0.0822371695933894,0.65655875632417,0.511987118138057,0.664391599187523,NA,15.8086957239436,4.03470771465882,16.8401437696322,5.01452497553626
413,1530,"Visual1-53_R-Putamen",0,0,255,255,"R","Visual1",1,64,NA,0.06380828728194,0.560271662443419,0.575728197643366,0.723945439418453,NA,23.5193162825934,9.23273832107273,25.5833585232343,9.87330926699699
414,1540,"Visual1-54_R-Putamen",0,0,255,255,"R","Visual1",1,65,NA,0.21356892562228,1.75663717872723,0.0800387172942777,0.200297206937107,NA,14.9858740942141,4.85894247268011,16.7078654092851,5.68505329704814
415,1550,"Visual1-55_L-Thalamus",0,0,255,255,"L","Visual1",1,39,NA,0.418415205172526,3.20761303943734,0.00148878572874841,0.0143696528551431,0.418415205172526,15.6171155847566,4.55082224215799,18.0421776844466,5.98543176645564
416,1560,"Visual1-56_L-Thalamus",0,0,255,255,"L","Visual1",1,40,NA,0.250353592648185,1.94133067076136,0.053190076788149,0.158936482148584,NA,27.2665094837364,10.3682974521217,30.8789699479861,12.7318405562758
417,1570,"Visual1-57_L-Thalamus",0,0,255,255,"L","Visual1",1,41,NA,0.144186830307578,1.11188724826194,0.267110725399251,0.447371280717046,NA,20.1666763612378,7.06598068161315,21.5871157020364,8.4818510174668
418,1580,"Visual1-58_L-Thalamus",0,0,255,255,"L","Visual1",1,42,NA,0.112912194102295,0.916806136979734,0.360008654052801,0.540766137259229,NA,20.4597564137883,6.43010687981296,21.6034971102498,7.03697595128415
419,1590,"Visual1-59_L-Thalamus",0,0,255,255,"L","Visual1",1,43,NA,0.0514038458793762,0.437657441517573,0.661961522742737,0.789515570314427,NA,10.6476794379127,4.0404897558881,10.9213567046271,3.93896599308375
420,1600,"Visual1-60_L-Thalamus",0,0,255,255,"L","Visual1",1,44,NA,0.331028942912432,2.71348902743041,0.0070576108378706,0.0379986174278225,0.331028942912432,29.697559615629,11.6218811251963,34.4144586467084,13.2847128170568
421,1610,"Visual1-61_R-Thalamus",0,0,255,255,"R","Visual1",1,66,NA,0.586159633175406,3.99012256876074,8.37662729193218e-05,0.00207393737779562,0.586159633175406,19.788590133147,6.60062783504775,24.2581430334311,9.87632908137518
422,1620,"Visual1-62_R-Thalamus",0,0,255,255,"R","Visual1",1,67,NA,0.35212079817053,2.79552925487007,0.00552855194933297,0.0318438916312607,0.35212079817053,34.0315981993071,14.6355931081528,40.372896482621,18.238788971221
423,1630,"Visual1-63_R-Thalamus",0,0,255,255,"R","Visual1",1,68,NA,0.0879765429590191,0.741643846660444,0.458905407965951,0.628805501754871,NA,10.0984794149001,3.83435081715052,10.4921828234369,3.77998442382773
424,2010,"Visual2-01_L-Amygdala",100,0,255,255,"L","Visual2",2,124,NA,0.113185696023399,0.86624115137618,0.38707650649153,0.562592979070685,NA,18.0802498656989,8.32375362703205,20.1633068148233,10.8793211463633
425,2020,"Visual2-02_R-Amygdala",100,0,255,255,"R","Visual2",2,139,NA,0.451774653009648,3.22757915447614,0.00139206926115601,0.0140775454860565,0.451774653009648,16.0200939102372,7.43977249984077,20.1828722460454,10.5647523043322
426,2030,"Visual2-03_LR-Brainstem",100,0,255,255,"LR","Visual2",2,152,NA,0.0323402522083604,0.260430479589723,0.794717193367651,0.861748619450073,NA,14.7941811156011,8.75183008776651,15.49275999653,9.91424647146474
427,2040,"Visual2-04_L-Brainstem",100,0,255,255,"L","Visual2",2,125,NA,0.184904775820743,1.43820724444454,0.151457249458981,0.303760628803207,NA,25.1855410156903,14.9932330906055,28.7055107863089,17.809010657708
428,2050,"Visual2-05_L-Brainstem",100,0,255,255,"L","Visual2",2,126,NA,0.095146420167715,0.785319679288124,0.432909488971377,0.604725706384141,NA,22.3658011686929,11.504495251987,24.2285609297262,13.1517221155393
429,2060,"Visual2-06_R-Brainstem",100,0,255,255,"R","Visual2",2,140,NA,0.199970200665113,1.72834017111615,0.0849953542629813,0.206747681747667,NA,29.9001875732154,11.0783399121621,32.4779266198065,10.8178423766999
430,2070,"Visual2-07_L-Brainstem",100,0,255,255,"L","Visual2",2,127,NA,0.209267855194202,1.73765301488027,0.0833372310502545,0.205622446371418,NA,34.7892964720981,12.7608633368894,37.473967824384,13.0118328604654
431,2080,"Visual2-08_L-Cerebellum",100,0,255,255,"L","Visual2",2,128,NA,0.129349542748052,1.24070109428892,0.215722434533533,0.389167608027831,NA,14.7336329758538,6.76687504564704,16.3897952960932,7.0321994312021
432,2090,"Visual2-09_L-Cerebellum",100,0,255,255,"L","Visual2",2,129,NA,0.320752434733198,2.69238164042684,0.00750832396550784,0.0394175533550085,0.320752434733198,17.7844343441682,9.51086523682718,21.2759478533473,9.9395928627658
433,2100,"Visual2-10_L-Cerebellum",100,0,255,255,"L","Visual2",2,130,NA,0.132905462150462,1.11006768949895,0.267892636229764,0.447371280717046,NA,10.67119607998,3.95567271729811,11.7282524823562,4.76802530400249
434,2110,"Visual2-11_L-Cerebellum",100,0,255,255,"L","Visual2",2,131,NA,0.0481030295623152,0.520666609324368,0.602997709900311,0.747899000961705,NA,18.9003696231263,11.9486400375077,20.8736408153165,8.8187897221903
435,2120,"Visual2-12_R-Cerebellum",100,0,255,255,"R","Visual2",2,141,NA,0.193235897953261,1.6463001904011,0.100788957414629,0.234195700400336,NA,17.9077703524016,8.17844566458281,20.4671751950783,9.50836079721393
436,2130,"Visual2-13_R-Cerebellum",100,0,255,255,"R","Visual2",2,142,NA,0.463543837069091,3.7604644245035,0.000205267524395361,0.00319917330776862,0.463543837069091,19.1324705472345,9.03232365300224,24.2794516130592,10.6612540227459
437,2140,"Visual2-14_R-Cerebellum",100,0,255,255,"R","Visual2",2,143,NA,0.315471604812969,2.94298342838542,0.00351421352918935,0.0233630121662773,0.315471604812969,13.4382214215194,5.49537588254925,15.9339948699024,6.36830429102819
438,2150,"Visual2-15_R-Cerebellum",100,0,255,255,"R","Visual2",2,144,NA,0.328532893846553,2.75433627365067,0.00625411394047646,0.0345419523789392,0.328532893846553,9.79292655757128,3.56398913170628,11.4806628323675,4.54243519960848
439,2160,"Visual2-16_L-Diencephalon",100,0,255,255,"L","Visual2",2,132,NA,0.219300344832969,1.74305714547254,0.0823871807624728,0.203979295818812,NA,36.3456694250083,21.7750515567546,44.278831465848,27.3649673721745
440,2170,"Visual2-17_R-Diencephalon",100,0,255,255,"R","Visual2",2,145,NA,-0.044779016032207,-0.422677437269812,0.672844934646741,0.797199113987393,NA,17.6208230219812,7.48197858166608,18.1606677531874,6.99810397158776
441,2180,"Visual2-18_R-Diencephalon",100,0,255,255,"R","Visual2",2,146,NA,0.281390918150826,1.95995879402566,0.0509613644457461,0.155043473186634,NA,30.9319606314713,16.4799608063685,38.4461973801482,26.2455261247916
442,2190,"Visual2-19_R-Diencephalon",100,0,255,255,"R","Visual2",2,147,NA,0.660561880960875,3.90667789583217,0.000116581955926982,0.00239159555301638,0.660561880960875,22.7190978879531,7.16375448393248,27.7850425685204,12.2649740419368
443,2200,"Visual2-20_L-Hippocampus",100,0,255,255,"L","Visual2",2,133,NA,0.347714267741375,2.10808703672516,0.0358842904045932,0.119132162557442,NA,26.8452246072543,10.9502364459025,32.2873291766301,19.8704556988057
