gene,cor
APMAP,0.146441756392174
APOA1,0.0395743556741186
APOC1,0.183245852238806
APOD,-0.0878091955386168
APOE,0.149966977918834
APOL1,-0.102387326576105
APOL2,-0.217045400599028
APOL3,-0.109753902197386
APOL4,-0.102851694709916
APOL5,0.0781988634713232
APOL6,-0.0715900699294071
APOLD1,-0.0669068628860532
APOM,0.12239004593277
APOO,0.0422731327997069
APOOL,0.0138573880402687
APOPT1,0.16615024520718
APP,0.0588949257439266
APPBP2,-0.116834638855799
APPL1,-0.0684189670238924
APPL2,0.0824097133543752
APRT,0.157340305131245
APTR,0.11641081446668
APTX,0.050529464133732
AQP1,0.0540750531868026
AQP11,-0.0200592136055919
AQP2,0.0737171782902488
AQP4,0.194610444576638
AQP5,0.187107238844577
AQP6,-0.114577777498063
AQP7,-0.0830551576652629
AQP7P1,0.0593881889396533
AQR,-0.0182402824962145
AR,-0.221513202288552
ARAF,-0.131367366324464
ARAP1,-0.0122319551431813
ARAP2,-0.0939608301632887
ARAP3,-0.0434537495902819
ARC,-0.0976620108973059
ARCN1,0.0171443469366288
AREL1,0.0248750811796614
ARF1,0.073696678495108
ARF3,0.236898815917585
ARF4,0.143286114544872
ARF5,0.0159027806343865
ARF6,-0.156831653506019
ARFGAP1,-0.151601113984922
ARFGAP2,-0.0164866960381765
ARFGAP3,0.100605227595132
ARFGEF1,-0.0531645365076992
ARFGEF2,-0.0962368196346382
ARFGEF3,0.0743785786014841
ARFIP1,0.0173125913549067
ARFIP2,0.0343400482429855
ARFRP1,0.000143219639054647
ARG2,-0.118047994549804
ARGLU1,0.0663486427149214
ARHGAP1,0.0519248045080875
ARHGAP10,-0.18768862741328
ARHGAP12,0.0808831402966512
ARHGAP17,0.00650493802096024
ARHGAP18,0.0584702507309341
ARHGAP19,0.0960230419513478
ARHGAP20,0.0833679148860221
ARHGAP21,-0.0648713544638434
ARHGAP22,-0.0981468960054052
ARHGAP23,0.0165785625495991
ARHGAP24,0.0352640385812906
ARHGAP25,0.0680015502519348
ARHGAP26,-0.182388033251569
ARHGAP27,-0.0392791872144964
ARHGAP27P1,-0.0502028800842159
ARHGAP27P1.BPTFP1.KPNA2P3,0.0477795990074128
ARHGAP27P2,-0.0417199738427188
ARHGAP28,0.214988082560082
ARHGAP29,-0.0197090135758466
ARHGAP31,0.0459694149545165
ARHGAP32,-0.0204657938708715
ARHGAP33,0.19435361493844
ARHGAP35,0.0136031287151165
ARHGAP36,0.185788665783406
ARHGAP39,-0.150608608332958
ARHGAP4,0.127311843082014
ARHGAP42,0.0681563047608302
ARHGAP44,-0.156804823237363
ARHGAP45,-0.00443510866648481
ARHGAP5,0.0840602723484528
ARHGAP5.AS1,0.208377308580241
ARHGAP6,0.160342812667436
ARHGAP9,-0.188721456390997
ARHGDIA,0.181004829086203
ARHGDIB,0.041373181472662
ARHGDIG,0.181165143408782
ARHGEF1,-0.0303821981481637
ARHGEF10,0.0391480700400149
ARHGEF10L,-0.149776901720884
ARHGEF11,-0.195103916614138
ARHGEF12,0.0116659091745655
ARHGEF15,-0.122691128478573
ARHGEF16,-0.0896003434802922
ARHGEF17,-0.186740789308209
ARHGEF18,-0.159881263866939
ARHGEF19,0.016326897230515
ARHGEF2,-0.177593885671823
ARHGEF25,-0.0324164909366018
ARHGEF26,0.21286867225541
ARHGEF26.AS1,0.146403947166424
ARHGEF28,0.234283172381512
ARHGEF3,-0.0259799706937066
ARHGEF33,0.0670891300487506
ARHGEF37,-0.22202072628864
ARHGEF4,0.00352213757342982
ARHGEF40,0.102265331896096
ARHGEF6,-0.0612135714377786
ARHGEF7,-0.0215228584379066
ARHGEF9,0.0310329444752436
ARID1A,0.0883060506305127
ARID1B,-0.0257824722382448
ARID2,-0.112422489041436
ARID3A,-0.0352338144208088
ARID3B,-0.137695870796419
ARID4A,0.14510369631048
ARID4B,-0.10427608635401
ARID5A,0.125613259067219
ARID5B,-0.143248823070491
ARIH1,-0.0320321744477285
ARIH2,-0.224222570833533
ARIH2OS,-0.0118181727478337
ARL1,0.0169575426512401
ARL10,0.201432909796152
ARL13B,-0.103573488892375
ARL14EP,0.0215193208049251
ARL15,0.204864582388512
ARL16,0.132369329567038
ARL17A,-0.0431234424318778
ARL17B,0.0194550593643141
ARL2,-0.127998347302318
ARL2BP,-0.12094814908361
ARL3,0.13125583834859
ARL4A,0.0577584865565336
ARL4C,-0.136649384684351
ARL4D,-0.0910774897815276
ARL5A,-0.091602725640913
ARL5B,-0.174513136774398
ARL6,0.121955643500898
ARL6IP1,0.0583732637756972
ARL6IP4,-0.0857142669350993
ARL6IP5,-0.0476362960210362
ARL6IP6,0.0827124461895781
ARL8A,0.118269413320467
ARL8B,0.0154645106207509
ARL9,0.0258615329420103
ARMC1,-0.00637127120475434
ARMC10,0.193465555939819
ARMC2,0.141864082113306
ARMC5,-0.22510107303323
ARMC6,-0.0559020403725661
ARMC7,-0.157253942451129
ARMC8,-0.185386376089847
ARMC9,-0.0962823365687619
ARMCX1,0.263708263987174
ARMCX2,0.254257835167165
ARMCX3,-0.130610603526705
ARMCX4,-0.15207312054166
ARMCX5,0.190199821001827
ARMCX6,-0.143989699068296
ARMT1,-0.176981851386083
ARNT,0.0133381546634194
ARNT2,0.0861196889637007
ARNTL,-0.0747812595729707
ARNTL2,0.196234794252035
ARPC1A,0.103992330963533
ARPC1B,-0.157186645745607
ARPC2,0.182366136946075
ARPC3,0.140748825904126
ARPC4,0.167112307378541
ARPC5,0.147818728016009
ARPC5L,0.0713315069510994
ARPIN,-0.0430442939144338
ARPP19,0.20169872860045
ARPP21,0.00991429335619446
ARRB1,0.0671130877371014
ARRB2,0.0630512580607354
ARRDC1,0.119421082899356
ARRDC1.AS1,-0.0832363366194919
ARRDC2,-0.227643597508995
ARRDC3,-0.0489048235719144
ARRDC4,0.0854279489644193
ARSA,-0.0224857537727661
ARSB,0.0938131197951468
ARSD,0.126228792573026
ARSE,0.00774205060736012
ARSF,0.0979828751034218
ARSG,-0.167038387620659
ARSJ,0.120337402853077
ARSK,0.190523043198932
ART3,-0.0899795499658429
ART5,0.0669464181144342
ARTN,-0.074811402417521
ARV1,-0.131249629129717
ARVCF,0.170711001694455
ARX,0.107241507819424
ASAH1,0.0695592847476103
ASAH2,-0.127829818846088
ASAH2B,-0.0799162705058962
ASAP1,0.133951391558348
ASAP1.IT1,-0.147944135211827
ASAP1.IT2,-0.0774633776347358
ASAP2,-0.10082979721709
ASAP3,0.0420152261570069
ASB1,0.0246359498745339
ASB10,-0.0579625907842087
ASB13,-0.25181704259651
ASB16,0.0426544858518099
ASB16.AS1,0.0739054537114279
ASB18,0.0797175438009496
ASB2,0.111434328148942
ASB4,0.0687866950771314
ASB5,0.145594388103561
ASB6,0.0837933956430258
ASB7,-0.119819079887281
ASB8,0.0529557200957481
ASCC1,0.0352303370229696
ASCC2,-0.0957134194426807
